"","lon","lat","address"
"354",-122.3135436,47.5980289,"509 rainier avenue south, seattle, wa 98144, usa"
"355",-122.315665,47.5962095,"1300 south dearborn street, seattle, wa 98144, usa"
"356",-122.293699,47.571914,"3435 rainier avenue south, seattle, wa 98144, usa"
"357",-122.3258514,47.5978181,"514 6th avenue south, seattle, wa 98104, usa"
"358",-122.322163,47.598676,"410 8th avenue south, seattle, wa 98104, usa"
"359",-122.3262958,47.5810474,"2425 6th avenue south, seattle, wa 98134, usa"
"360",-122.335973,47.553001,"5510 east marginal way south, seattle, wa 98134, usa"
"361",-122.3337036,47.5752311,"3200 1st avenue south, seattle, wa 98134, usa"
"362",-122.3305712,47.5995744,"319 3rd avenue south, seattle, wa 98104, usa"
"363",-122.331945,47.602844,"601 3rd avenue, seattle, wa 98104, usa"
"364",-122.3288091,47.6020805,"400 4th avenue, seattle, wa 98104, usa"
"365",-122.297748,47.5872389,"1732 martin luther king junior way south, seattle, wa 98144, usa"
"366",-122.292199,47.571142,"3530 rainier avenue south, seattle, wa 98144, usa"
"367",-122.3310634,47.6043962,"411 columbia street, seattle, wa 98104, usa"
"368",-122.3253015,47.5768624,"2922 6th avenue south, seattle, wa 98134, usa"
"369",-122.315496,47.597914,"1239 south king street, seattle, wa 98144, usa"
"370",-122.3111166,47.5957318,"800 rainier avenue south, seattle, wa 98144, usa"
"371",-122.3426388,47.5648599,"8 south idaho street, seattle, wa 98134, usa"
"372",-122.313783,47.581703,"2343 15th avenue south, seattle, wa 98144, usa"
"373",-122.3095181,47.5990968,"1711 south jackson street, seattle, wa 98144, usa"
"374",-122.285455,47.575011,"3201 hunter boulevard south, seattle, wa 98144, usa"
"375",-122.3297922,47.5823511,"2255 4th avenue south, seattle, wa 98134, usa"
"376",-122.3215907,47.5892249,"1522 airport way south, seattle, wa 98134, usa"
"377",-122.326681,47.577021,"2901 6th avenue south, seattle, wa 98134, usa"
"378",-122.351479,47.572574,"3444 13th avenue southwest, seattle, wa 98134, usa"
"379",-122.3320612,47.6014235,"423 2nd avenue extension south, seattle, wa 98104, usa"
"380",-122.297382,47.5752949,"2720 south hanford street, seattle, wa 98144, usa"
"381",-122.3108638,47.5954452,"810 rainier avenue south, seattle, wa 98144, usa"
"382",-122.310036,47.59242,"1128 poplar place south, seattle, wa 98144, usa"
"383",-122.3232178,47.5780448,"720 south forest street, seattle, wa 98134, usa"
"384",-122.3363482,47.5718991,"60 south spokane street, seattle, wa 98134, usa"
"385",-122.320203,47.5807689,"923 south bayview street, seattle, wa 98134, usa"
"386",-122.3522325,47.5868497,"1719 13th avenue southwest, seattle, wa 98134, usa"
"387",-122.333063,47.56886,"3844 1st avenue south, seattle, wa 98134, usa"
"388",-122.333694,47.583127,"2224 1st avenue south, seattle, wa 98134, usa"
"389",-122.295382,47.5785951,"2864 south mcclellan street, seattle, wa 98144, usa"
"390",-122.3208304,47.5814384,"2418 airport way south, seattle, wa 98134, usa"
"391",-122.325317,47.585017,"1930 6th avenue south, seattle, wa 98134, usa"
"392",-122.322841,47.5989099,"409 8th avenue south, seattle, wa 98104, usa"
"393",-122.334708,47.575171,"3207 1st avenue south, seattle, wa 98134, usa"
"394",-122.3386029,47.5622184,"4600 east marginal way south, seattle, wa 98134, usa"
"395",-122.301705,47.601193,"100 23rd avenue south, seattle, wa 98144, usa"
"396",-122.3310567,47.5742235,"207 south horton street, seattle, wa 98134, usa"
"397",-122.3376124,47.556658,"5021 colorado avenue south, seattle, wa 98134, usa"
"398",-122.298289,47.595023,"2611 south dearborn street, seattle, wa 98144, usa"
"399",-122.334777,47.5752957,"3201 1st avenue south, seattle, wa 98134, usa"
"400",-122.329895,47.600249,"220 3rd avenue south, seattle, wa 98104, usa"
"401",-122.3017478,47.5889303,"2300 south massachusetts street, seattle, wa 98144, usa"
"402",-122.3127638,47.5995118,"1426 south jackson street, seattle, wa 98144, usa"
"403",-122.315621,47.590283,"1340 13th avenue south, seattle, wa 98144, usa"
"404",-122.333694,47.582721,"2244 1st avenue south, seattle, wa 98134, usa"
"405",-122.3212732,47.6096545,"819 boylston avenue, seattle, wa 98104, usa"
"406",-122.3209015,47.5843482,"2100 airport way south, seattle, wa 98134, usa"
"407",-122.3283466,47.5870417,"1736 4th avenue south, seattle, wa 98134, usa"
"408",-122.3226862,47.6099898,"805 summit avenue, seattle, wa 98104, usa"
"409",-122.3137992,47.5815077,"2424 beacon avenue south, seattle, wa 98144, usa"
"410",-122.310584,47.599769,"305 17th avenue south, seattle, wa 98144, usa"
"411",-122.3225801,47.6096859,"1229 madison street, seattle, wa 98104, usa"
"412",-122.3143468,47.5838408,"2122 14th avenue south, seattle, wa 98144, usa"
"413",-122.333273,47.603663,"720 2nd avenue, seattle, wa 98104, usa"
"414",-122.315445,47.5989286,"1237 south jackson street, seattle, wa 98144, usa"
"415",-122.326735,47.57102,"3601 6th avenue south, seattle, wa 98134, usa"
"416",-122.3282064,47.5828777,"2230 4th avenue south, seattle, wa 98134, usa"
"417",-122.2911892,47.5696791,"3807 letitia avenue south, seattle, wa 98118, usa"
"418",-122.3522325,47.5868497,"1719 13th avenue southwest, seattle, wa 98134, usa"
"419",-122.337397,47.603716,"911 western avenue, seattle, wa 98104, usa"
"420",-122.3297116,47.5803838,"2445 4th avenue south, seattle, wa 98134, usa"
"421",-122.3247304,47.5977237,"512 maynard avenue south, seattle, wa 98104, usa"
"422",-122.3150301,47.5998352,"312 boren avenue south, seattle, wa 98144, usa"
"423",-122.3316864,47.5569944,"5005 3rd avenue south, seattle, wa 98134, usa"
"424",-122.2993773,47.5851294,"2501 south plum street, seattle, wa 98144, usa"
"425",-122.3319467,47.5990062,"171 south jackson street, seattle, wa 98104, usa"
"426",-122.3253058,47.5759992,"2958 6th avenue south, seattle, wa 98134, usa"
"427",-122.315192,47.588911,"1535 14th avenue south, seattle, wa 98144, usa"
"428",-122.294982,47.573596,"3301 rainier avenue south, seattle, wa 98144, usa"
"429",-122.333692,47.587952,"1700 1st avenue south, seattle, wa 98134, usa"
"430",-122.337627,47.574891,"35 south hanford street, seattle, wa 98134, usa"
"431",-122.332258,47.603101,"213 cherry street, seattle, wa 98104, usa"
"432",-122.334702,47.586692,"1749 1st avenue south, seattle, wa 98134, usa"
"433",-122.33238,47.57024,"3601 2nd avenue south, seattle, wa 98134, usa"
"434",-122.332881,47.571995,"126 south spokane street, seattle, wa 98134, usa"
"435",-122.3505264,47.5725061,"3431 11th avenue southwest, seattle, wa 98134, usa"
"436",-122.3150828,47.5820122,"2366 beacon avenue south, seattle, wa 98144, usa"
"437",-122.325533,47.579081,"2724 6th avenue south, seattle, wa 98134, usa"
"438",-122.3302928,47.5561801,"5055 4th avenue south, seattle, wa 98134, usa"
"439",-122.3193727,47.5988281,"1001 south jackson street, seattle, wa 98104, usa"
"440",-122.3002918,47.5844938,"2100 25th avenue south, seattle, wa 98144, usa"
"441",-122.342935,47.568108,"3801 east marginal way south, seattle, wa 98134, usa"
"442",-122.346375,47.590462,"2900 11th avenue southwest, seattle, wa 98134, usa"
"443",-122.3270471,47.5703308,"3623 6th avenue south, seattle, wa 98134, usa"
"444",-122.29927,47.601126,"115 26th avenue south, seattle, wa 98144, usa"
"445",-122.334706,47.5824956,"2245 1st avenue south, seattle, wa 98134, usa"
"446",-122.333697,47.578932,"2724 1st avenue south, seattle, wa 98134, usa"
"447",-122.316472,47.585321,"1213 south plum street, seattle, wa 98144, usa"
"448",-122.3169375,47.5827025,"2306 12th avenue south, seattle, wa 98144, usa"
"449",-122.3252197,47.5803861,"2450 6th avenue south, seattle, wa 98124, usa"
"450",-122.3047994,47.5882967,"1700 21st avenue south, seattle, wa 98144, usa"
"451",-122.3100495,47.576386,"3019 beacon avenue south, seattle, wa 98144, usa"
"452",-122.3026955,47.5847036,"2052 rainier avenue south, seattle, wa 98144, usa"
"453",-122.335729,47.559003,"80 south hudson street, seattle, wa 98134, usa"
"454",-122.335919,47.576438,"2936 utah avenue south, seattle, wa 98134, usa"
"455",-122.342165,47.564849,"12 south idaho street, seattle, wa 98134, usa"
"456",-122.3294831,47.5879835,"1701 4th avenue south, seattle, wa 98134, usa"
"457",-122.3573992,47.5750011,"3235 16th avenue southwest, seattle, wa 98134, usa"
"458",-122.3338488,47.576179,"2944 1st avenue south, seattle, wa 98134, usa"
"459",-122.317657,47.587044,"1745 12th avenue south, seattle, wa 98144, usa"
"460",-122.3060562,47.5867102,"2021 south grand street, seattle, wa 98144, usa"
"461",-122.3375354,47.5554458,"5200 east marginal way south, seattle, wa 98134, usa"
"462",-122.316486,47.5985889,"1212 south king street, seattle, wa 98144, usa"
"463",-122.325005,47.609693,"1004 boren avenue, seattle, wa 98104, usa"
"464",-122.323956,47.578112,"700 south forest street, seattle, wa 98134, usa"
"465",-122.3345329,47.5875586,"1721 1st avenue south, seattle, wa 98134, usa"
"466",-122.3221721,47.5871278,"1737 airport way south, seattle, wa 98134, usa"
"467",-122.3255598,47.5903052,"1500 6th avenue south, seattle, wa 98134, usa"
"468",-122.3112625,47.5968915,"1600 south lane street, seattle, wa 98144, usa"
"469",-122.325375,47.5811196,"2400 6th avenue south, seattle, wa 98134, usa"
"470",-122.3358542,47.574022,"65 south horton street, seattle, wa 98134, usa"
"471",-122.342935,47.568108,"3801 east marginal way south, seattle, wa 98134, usa"
"472",-122.2970254,47.5762264,"3019 martin luther king junior way south, seattle, wa 98144, usa"
"473",-122.3522325,47.5868497,"1719 13th avenue southwest, seattle, wa 98134, usa"
"474",-122.296392,47.571801,"2801 south walden street, seattle, wa 98144, usa"
"475",-122.3363482,47.5718991,"60 south spokane street, seattle, wa 98134, usa"
"476",-122.308895,47.5753259,"1746 south hanford street, seattle, wa 98144, usa"
"477",-122.322206,47.579389,"2709 airport way south, seattle, wa 98134, usa"
"478",-122.3263641,47.5994896,"6th avenue south, seattle, wa 98104, usa"
"479",-122.3338425,47.5970409,"542 1st avenue south, seattle, wa 98104, usa"
"480",-122.3283097,47.5770013,"2924 4th avenue south, seattle, wa 98134, usa"
"481",-122.300696,47.585856,"1915 25th avenue south, seattle, wa 98144, usa"
"482",-122.3352573,47.6015284,"77 yesler way, seattle, wa 98104, usa"
"483",-122.3328867,47.5740401,"145 south horton street, seattle, wa 98134, usa"
"484",-122.3163317,47.5890085,"1531 13th avenue south, seattle, wa 98144, usa"
"485",-122.3211139,47.5875877,"1700 airport way south, seattle, wa 98134, usa"
"486",-122.3224283,47.5876899,"811 south massachusetts street, seattle, wa 98134, usa"
"487",-122.305162,47.585977,"1910 21st avenue south, seattle, wa 98144, usa"
"488",-122.325538,47.606898,"907 columbia street, seattle, wa 98104, usa"
"489",-122.301213,47.5827391,"2300 rainier avenue south, seattle, wa 98144, usa"
"490",-122.305727,47.5970579,"604 20th avenue south, seattle, wa 98144, usa"
"491",-122.3335579,47.6022364,"#401, seattle, wa 98104, usa"
"492",-122.3417997,47.5648577,"14 south idaho street, seattle, wa 98134, usa"
"493",-122.315144,47.571345,"3601 14th avenue south, seattle, wa 98144, usa"
"494",-122.32275,47.589132,"1523 airport way south, seattle, wa 98134, usa"
"495",-122.3041373,47.5982164,"2101 south jackson street, seattle, wa 98144, usa"
"496",-122.2961342,47.575195,"3121 rainier avenue south, seattle, wa 98144, usa"
"497",-122.293448,47.571585,"3501 rainier avenue south, seattle, wa 98144, usa"
"498",-122.317441,47.5998002,"303 12th avenue south, seattle, wa 98144, usa"
"499",-122.2944485,47.5785245,"2914 south mcclellan street, seattle, wa 98144, usa"
"500",-122.3267598,47.5955966,"511 south dearborn street, seattle, wa 98134, usa"
"501",-122.3070398,47.5990071,"1911 south jackson street, seattle, wa 98144, usa"
"502",-122.3130512,47.5796601,"2555 beacon avenue south, seattle, wa 98144, usa"
"503",-122.320003,47.5989069,"923 south jackson street, seattle, wa 98104, usa"
"504",-122.3241102,47.5964706,"666 south dearborn street, seattle, wa 98134, usa"
"505",-122.315729,47.5989277,"1231 south jackson street, seattle, wa 98144, usa"
"506",-122.3162429,47.5980686,"1221 south king street, seattle, wa 98144, usa"
"507",-122.286617,47.597297,"518 lakeside avenue south, seattle, wa 98144, usa"
"508",-122.3350401,47.5730457,"3417 1st avenue south, seattle, wa 98134, usa"
"509",-122.332542,47.572429,"3441 2nd avenue south, seattle, wa 98134, usa"
"510",-122.2872101,47.599766,"3521 south leschi place, seattle, wa 98144, usa"
"511",-122.2932388,47.6014765,"100 30th avenue south, seattle, wa 98144, usa"
"512",-122.3337008,47.5836148,"2200 1st avenue south, seattle, wa 98134, usa"
"513",-122.302926,47.592387,"1123 23rd avenue south, seattle, wa 98144, usa"
"514",-122.3266863,47.5983584,"south king street, seattle, wa 98104, usa"
"515",-122.3298343,47.5724158,"3447 4th avenue south, seattle, wa 98134, usa"
"516",-122.3347871,47.5483478,"5975 east marginal way south, seattle, wa 98134, usa"
"517",-122.311972,47.590625,"1331 sturgus avenue south, seattle, wa 98144, usa"
"518",-122.2972257,47.5746126,"3211 martin luther king junior way south, seattle, wa 98144, usa"
"519",-122.3392557,47.5841448,"401 alaskan way viaduct, seattle, wa 98134, usa"
"520",-122.3135899,47.5981664,"501 rainier avenue south, seattle, wa 98144, usa"
"521",-122.325538,47.606898,"907 columbia street, seattle, wa 98104, usa"
"522",-122.31108,47.5774649,"2901 17th avenue south, seattle, wa 98144, usa"
"523",-122.301391,47.583429,"2202 rainier avenue south, seattle, wa 98144, usa"
"524",-122.3282559,47.5908295,"1200 4th avenue south, seattle, wa 98134, usa"
"525",-122.336434,47.560536,"4580 colorado avenue south, seattle, wa 98134, usa"
"526",-122.3356464,47.5535967,"74 south lucile street, seattle, wa 98134, usa"
"527",-122.3366007,47.5970487,"401 alaskan way, seattle, wa 98104, usa"
"528",-122.330827,47.5785727,"2733 3rd avenue south, seattle, wa 98134, usa"
"529",-122.334703,47.583182,"2225 1st avenue south, seattle, wa 98134, usa"
"530",-122.335918,47.5787,"2701 utah avenue south, seattle, wa 98134, usa"
"531",-122.3326394,47.5877839,"1750 occidental avenue south, seattle, wa 98134, usa"
"532",-122.351447,47.572041,"1128 southwest spokane street, seattle, wa 98134, usa"
"533",-122.3283009,47.6013053,"401 yesler way, seattle, wa 98104, usa"
"534",-122.3357336,47.6015747,"1 yesler way, seattle, wa 98104, usa"
"535",-122.323388,47.596017,"700 south dearborn street, seattle, wa 98134, usa"
"536",-122.3286657,47.5781657,"2742 4th avenue south, seattle, wa 98134, usa"
"537",-122.341292,47.564849,"16 south idaho street, seattle, wa 98134, usa"
"538",-122.334754,47.5908076,"1251 1st avenue south, seattle, wa 98134, usa"
"539",-122.3284196,47.5742088,"3300 4th avenue south, seattle, wa 98134, usa"
"540",-122.3302067,47.6057713,"800 5th avenue, seattle, wa 98104, usa"
"541",-122.335585,47.576109,"2959 utah avenue south, seattle, wa 98134, usa"
"542",-122.301896,47.594157,"910 23rd avenue south, seattle, wa 98144, usa"
"543",-122.326732,47.5732969,"3405 6th avenue south, seattle, wa 98134, usa"
"544",-122.330652,47.599699,"307 3rd avenue south, seattle, wa 98104, usa"
"545",-122.2943308,47.5725692,"3401 rainier avenue south, seattle, wa 98144, usa"
"546",-122.3285507,47.5857453,"1900 4th avenue south, seattle, wa 98134, usa"
"547",-122.314375,47.579882,"2530 14th avenue south, seattle, wa 98144, usa"
"548",-122.326601,47.589555,"1523 6th avenue south, seattle, wa 98134, usa"
"549",-122.3295344,47.5801618,"2461 4th avenue south, seattle, wa 98134, usa"
"550",-122.3216264,47.6110087,"1400 madison street, seattle, wa 98104, usa"
"551",-122.3226862,47.6099898,"805 summit avenue, seattle, wa 98104, usa"
"552",-122.321908,47.594734,"801 south dearborn street, seattle, wa 98134, usa"
"553",-122.2964607,47.5749803,"3151 rainier avenue south, seattle, wa 98144, usa"
"554",-122.295088,47.595129,"818 29th avenue south, seattle, wa 98144, usa"
"555",-122.337517,47.572901,"3429 colorado avenue south, seattle, wa 98134, usa"
"556",-122.3522138,47.5798138,"13th avenue southwest, seattle, wa 98134, usa"
"557",-122.3117587,47.5784832,"2800 16th avenue south, seattle, wa 98144, usa"
"558",-122.310442,47.594987,"828 rainier avenue south, seattle, wa 98144, usa"
"559",-122.333784,47.594668,"902 1st avenue south, seattle, wa 98134, usa"
"560",-122.336434,47.560536,"4580 colorado avenue south, seattle, wa 98134, usa"
"561",-122.313852,47.569167,"1499 south columbian way, seattle, wa 98144, usa"
"562",-122.3217539,47.5801488,"2535 airport way south, seattle, wa 98134, usa"
"563",-122.333687,47.596734,"548 1st avenue south, seattle, wa 98104, usa"
"564",-122.3332602,47.5571109,"5000 1st avenue south, seattle, wa 98134, usa"
"565",-122.3065386,47.5989291,"1919 south jackson street, seattle, wa 98144, usa"
"566",-122.326732,47.574163,"3301 6th avenue south, seattle, wa 98134, usa"
"567",-122.3252789,47.5833012,"2200 6th avenue south, seattle, wa 98134, usa"
"568",-122.3126635,47.5801516,"2532 beacon avenue south, seattle, wa 98144, usa"
"569",-122.335919,47.576438,"2936 utah avenue south, seattle, wa 98134, usa"
"570",-122.309713,47.59724,"1643 south weller street, seattle, wa 98144, usa"
"571",-122.311689,47.578265,"2810 16th avenue south, seattle, wa 98144, usa"
"572",-122.3522138,47.5798138,"13th avenue southwest, seattle, wa 98134, usa"
"573",-122.333597,47.572413,"3434 1st avenue south, seattle, wa 98134, usa"
"574",-122.315634,47.5792358,"1305 south lander street, seattle, wa 98144, usa"
"575",-122.3217539,47.5801488,"2535 airport way south, seattle, wa 98134, usa"
"576",-122.335729,47.559003,"80 south hudson street, seattle, wa 98134, usa"
"577",-122.33365,47.580255,"2456 1st avenue south, seattle, wa 98134, usa"
"578",-122.321908,47.594734,"801 south dearborn street, seattle, wa 98134, usa"
"579",-122.346375,47.590462,"2900 11th avenue southwest, seattle, wa 98134, usa"
"580",-122.313744,47.586671,"1807 15th avenue south, seattle, wa 98144, usa"
"581",-122.3386099,47.5711797,"3600 east marginal way south, seattle, wa 98134, usa"
"582",-122.298435,47.599002,"2603 south jackson street, seattle, wa 98144, usa"
"583",-122.3269016,47.5796387,"505 south lander street, seattle, wa 98134, usa"
"584",-122.3119338,47.5952284,"816 poplar place south, seattle, wa 98144, usa"
"585",-122.340149,47.55431,"5409 ohio avenue south, seattle, wa 98134, usa"
"586",-122.333698,47.577342,"2910 1st avenue south, seattle, wa 98134, usa"
"587",-122.3522325,47.5868497,"1719 13th avenue southwest, seattle, wa 98134, usa"
"588",-122.331291,47.605488,"801 5th avenue, seattle, wa 98104, usa"
"589",-122.3373296,47.571097,"45 south spokane street, seattle, wa 98134, usa"
"590",-122.2916608,47.573152,"3333 gale place south, seattle, wa 98144, usa"
"591",-122.2957606,47.5747328,"2815 south hanford street, seattle, wa 98144, usa"
"592",-122.333687,47.597142,"538 1st avenue south, seattle, wa 98104, usa"
"593",-122.316353,47.58969,"1505 13th avenue south, seattle, wa 98144, usa"
"594",-122.3338138,47.581014,"2424 1st avenue south, seattle, wa 98134, usa"
"595",-122.334605,47.593035,"1041 1st avenue south, seattle, wa 98134, usa"
"596",-122.3319948,47.5798243,"230 south lander street, seattle, wa 98134, usa"
"597",-122.336253,47.576027,"66 south hanford street, seattle, wa 98134, usa"
"598",-122.328922,47.602233,"410 4th avenue, seattle, wa 98104, usa"
"599",-122.325051,47.574039,"3300 6th avenue south, seattle, wa 98134, usa"
"600",-122.336121,47.5507001,"5801 east marginal way south, seattle, wa 98134, usa"
"601",-122.3254905,47.5935776,"1022 6th avenue south, seattle, wa 98134, usa"
"602",-122.334571,47.604009,"815 2nd avenue, seattle, wa 98104, usa"
"603",-122.3337933,47.5995944,"314 1st avenue south, seattle, wa 98104, usa"
"604",-122.330631,47.6015177,"223 yesler way, seattle, wa 98104, usa"
"605",-122.325375,47.5811196,"2400 6th avenue south, seattle, wa 98134, usa"
"606",-122.308475,47.597238,"1809 south weller street, seattle, wa 98144, usa"
"607",-122.330447,47.569364,"seattle city light - south service center, 400 south spokane street, seattle, wa 98134, usa"
"608",-122.3410244,47.5886473,"17 south massachusetts street, seattle, wa 98134, usa"
"609",-122.294939,47.575204,"3116 rainier avenue south, seattle, wa 98144, usa"
"610",-122.3217539,47.5801488,"2535 airport way south, seattle, wa 98134, usa"
"611",-122.3252591,47.6090406,"909 boren avenue, seattle, wa 98104, usa"
"612",-122.305542,47.597942,"2006 south weller street, seattle, wa 98144, usa"
"613",-122.3336964,47.5936131,"1014 1st avenue south, seattle, wa 98134, usa"
"614",-122.334817,47.5781012,"2759 1st avenue south, seattle, wa 98134, usa"
"615",-122.3365431,47.5484562,"5931 east marginal way south, seattle, wa 98134, usa"
"616",-122.3220415,47.5968694,"616 8th avenue south, seattle, wa 98104, usa"
"617",-122.3137569,47.5999111,"300 14th avenue south, seattle, wa 98144, usa"
"618",-122.3284,47.607383,"901 8th avenue, seattle, wa 98104, usa"
"619",-122.325442,47.601113,"633 yesler way, seattle, wa 98104, usa"
"620",-122.331284,47.6064522,"505 madison street, seattle, wa 98104, usa"
"621",-122.3024322,47.5995869,"2214 south jackson street, seattle, wa 98144, usa"
"622",-122.302965,47.600467,"2200 south main street, seattle, wa 98144, usa"
"623",-122.340698,47.604214,"1003 alaskan way, seattle, wa 98104, usa"
"624",-122.313749,47.586235,"1417 south holgate street, seattle, wa 98144, usa"
"625",-122.3156397,47.5814748,"2414 13th avenue south, seattle, wa 98144, usa"
"626",-122.3295344,47.5801618,"2461 4th avenue south, seattle, wa 98134, usa"
"627",-122.320927,47.584993,"2020 airport way south, seattle, wa 98134, usa"
"628",-122.33819,47.569843,"3648 east marginal way south, seattle, wa 98134, usa"
"629",-122.3192142,47.5981631,"1005 south king street, seattle, wa 98104, usa"
"630",-122.3230268,47.5709474,"3605 airport way south, seattle, wa 98134, usa"
"631",-122.317891,47.597755,"1042 south weller street, seattle, wa 98104, usa"
"632",-122.3236204,47.5940236,"707 south plummer street, seattle, wa 98134, usa"
"633",-122.3237222,47.6053622,"908 jefferson street, seattle, wa 98104, usa"
"634",-122.3293644,47.5728293,"3429 4th avenue south, seattle, wa 98134, usa"
"635",-122.332649,47.567647,"130 south dakota street, seattle, wa 98134, usa"
"636",-122.3303615,47.6026769,"516 3rd avenue, seattle, wa 98104, usa"
"637",-122.3283097,47.5770013,"2924 4th avenue south, seattle, wa 98134, usa"
"638",-122.292979,47.572165,"3430 rainier avenue south, seattle, wa 98144, usa"
"639",-122.326734,47.572323,"450 south spokane street, seattle, wa 98134, usa"
"640",-122.29132,47.569848,"3757 rainier avenue south, seattle, wa 98144, usa"
"641",-122.2920863,47.5701369,"3711 rainier avenue south, seattle, wa 98144, usa"
"642",-122.330753,47.560843,"5000 denver avenue south, seattle, wa 98134, usa"
"643",-122.2972257,47.5746126,"3211 martin luther king junior way south, seattle, wa 98144, usa"
"644",-122.327191,47.6065182,"801 8th avenue, seattle, wa 98104, usa"
"645",-122.3224991,47.598152,"723 south king street, seattle, wa 98104, usa"
"646",-122.325447,47.572082,"600 south spokane street, seattle, wa 98134, usa"
"647",-122.3354939,47.6003248,"212 alaskan way south, seattle, wa 98104, usa"
"648",-122.336092,47.5537006,"56 south lucile street, seattle, wa 98134, usa"
"649",-122.3164904,47.5996482,"1215 south main street, seattle, wa 98144, usa"
"650",-122.335729,47.559003,"80 south hudson street, seattle, wa 98134, usa"
"651",-122.3295659,47.5810173,"2425 4th avenue south, seattle, wa 98134, usa"
"652",-122.299535,47.598771,"412 25th avenue south, seattle, wa 98144, usa"
"653",-122.3310567,47.5742235,"207 south horton street, seattle, wa 98134, usa"
"654",-122.3215907,47.5892249,"1522 airport way south, seattle, wa 98134, usa"
"655",-122.3238653,47.572867,"3433 airport way south, seattle, wa 98134, usa"
"656",-122.295763,47.594644,"837 29th avenue south, seattle, wa 98144, usa"
"657",-122.3294326,47.5871896,"1731 4th avenue south, seattle, wa 98134, usa"
"658",-122.323989,47.5969833,"668 south lane street, seattle, wa 98104, usa"
"659",-122.3007757,47.5822882,"2326 rainier avenue south, seattle, wa 98144, usa"
"660",-122.332881,47.571995,"126 south spokane street, seattle, wa 98134, usa"
"661",-122.3402705,47.57991,"2499 east marginal way south, seattle, wa 98134, usa"
"662",-122.32505,47.574907,"3200 6th avenue south, seattle, wa 98134, usa"
"663",-122.3347037,47.5854717,"1915 1st avenue south, seattle, wa 98134, usa"
"664",-122.3252197,47.5803861,"2450 6th avenue south, seattle, wa 98124, usa"
"665",-122.3361206,47.5772216,"2901 utah avenue south, seattle, wa 98134, usa"
"666",-122.3346268,47.5765309,"2931 1st avenue south, seattle, wa 98134, usa"
"667",-122.3326791,47.6029173,"612 2nd avenue, seattle, wa 98104, usa"
"668",-122.336121,47.5507001,"5801 east marginal way south, seattle, wa 98134, usa"
"669",-122.33737,47.570462,"3626 colorado avenue south, seattle, wa 98134, usa"
"670",-122.31143,47.5961837,"716 rainier avenue south, seattle, wa 98144, usa"
"671",-122.326726,47.583655,"2201 6th avenue south, seattle, wa 98134, usa"
"672",-122.298435,47.599002,"2603 south jackson street, seattle, wa 98144, usa"
"673",-122.3345767,47.6005868,"207 1st avenue south, seattle, wa 98104, usa"
"674",-122.3283168,47.5847065,"1964 4th avenue south, seattle, wa 98134, usa"
"675",-122.3329781,47.6017165,"occidental avenue south, seattle, wa 98104, usa"
"676",-122.315341,47.585069,"2025 14th avenue south, seattle, wa 98144, usa"
"677",-122.2999787,47.5816087,"2336 25th avenue south, seattle, wa 98144, usa"
"678",-122.3344753,47.5821965,"2265 1st avenue south, seattle, wa 98134, usa"
"679",-122.3003291,47.5812145,"rainier avenue south, seattle, wa 98144, usa"
"680",-122.3347718,47.573327,"3411 1st avenue south, seattle, wa 98134, usa"
"681",-122.3279744,47.5734177,"3412 4th avenue south, seattle, wa 98134, usa"
"682",-122.313751,47.580447,"2519 15th avenue south, seattle, wa 98144, usa"
"683",-122.294056,47.6006069,"201 30th avenue south, seattle, wa 98144, usa"
"684",-122.320246,47.598609,"417 9th avenue south, seattle, wa 98104, usa"
"685",-122.3288276,47.5950775,"830 4th avenue south, seattle, wa 98134, usa"
"686",-122.32198,47.597251,"815 south weller street, seattle, wa 98104, usa"
"687",-122.301751,47.5973446,"513 23rd avenue south, seattle, wa 98144, usa"
"688",-122.323856,47.5792614,"707 south lander street, seattle, wa 98134, usa"
"689",-122.326575,47.6058906,"710 8th avenue, seattle, wa 98104, usa"
"690",-122.3299473,47.6005054,"210 3rd avenue south, seattle, wa 98104, usa"
"691",-122.2987359,47.5931543,"949 martin luther king junior way south, seattle, wa 98144, usa"
"692",-122.3347871,47.5483478,"5975 east marginal way south, seattle, wa 98134, usa"
"693",-122.312928,47.569499,"beacon food forest, 1509 south spokane street, seattle, wa 98144, usa"
"694",-122.3258389,47.6076355,"804 9th avenue, seattle, wa 98104, usa"
"695",-122.301993,47.5839349,"2120 rainier avenue south, seattle, wa 98144, usa"
"696",-122.2971762,47.585021,"1900 martin luther king junior way south, seattle, wa 98144, usa"
"697",-122.3039976,47.6004807,"2100 south main street, seattle, wa 98144, usa"
"698",-122.3335591,47.5561861,"5050 1st avenue south, seattle, wa 98134, usa"
"699",-122.322471,47.60522,"420 terry avenue, seattle, wa 98104, usa"
"700",-122.318269,47.588662,"1100 south massachusetts street, seattle, wa 98134, usa"
"701",-122.333401,47.599787,"117 south main street, seattle, wa 98104, usa"
"702",-122.3054008,47.5881981,"1706 rainier avenue south, seattle, wa 98144, usa"
"703",-122.294709,47.598299,"2900 south king street, seattle, wa 98144, usa"
"704",-122.3107895,47.5936068,"900 poplar place south, seattle, wa 98144, usa"
"705",-122.3148791,47.5927406,"1131 14th avenue south, seattle, wa 98144, usa"
"706",-122.3522325,47.5868497,"1719 13th avenue southwest, seattle, wa 98134, usa"
"707",-122.292679,47.571729,"3500 rainier avenue south, seattle, wa 98144, usa"
