"","Major","Minor","BldgNbr","NbrLivingUnits","Address","BuildingNumber","Fraction","DirectionPrefix","StreetName","StreetType","DirectionSuffix","ZipCode","Stories","BldgGrade","BldgGradeVar","SqFt1stFloor","SqFtHalfFloor","SqFt2ndFloor","SqFtUpperFloor","SqFtUnfinFull","SqFtUnfinHalf","SqFtTotLiving","SqFtTotBasement","SqFtFinBasement","FinBasementGrade","SqFtGarageBasement","SqFtGarageAttached","DaylightBasement","SqFtOpenPorch","SqFtEnclosedPorch","SqFtDeck","HeatSystem","HeatSource","BrickStone","ViewUtilization","Bedrooms","BathHalfCount","Bath3qtrCount","BathFullCount","FpSingleStory","FpMultiStory","FpFreestanding","FpAdditional","YrBuilt","YrRenovated","PcntComplete","Obsolescence","PcntNetCondition","Condition","AddnlCost"
"1837",246090,75,1,1,"923   23RD AVE S  98144","923","   ","  ","23RD                     ","AVE   ","S ","98144",1.5,6,0,1070,600,0,0,0,0,1670,550,0,0,0,0,"Y",0,50,0,5,2,0," ",4,0,0,1,0,0,0,0,1910,0,0,0,0,4,0
"1838",246090,80,1,1,"925   23RD AVE S  98144","925","   ","  ","23RD                     ","AVE   ","S ","98144",1,6,0,970,0,0,0,0,0,1270,970,300,6,0,0,"Y",0,0,140,5,1,0," ",4,0,1,1,0,0,0,0,1904,0,0,0,0,4,0
"1839",27200,60,1,1,"1738   25TH AVE S  98144","1738","   ","  ","25TH                     ","AVE   ","S ","98144",1.5,6,0,960,310,0,0,0,0,1770,940,500,5,0,0," ",0,0,0,5,2,0," ",2,0,0,2,1,0,0,0,1928,0,0,0,0,3,0
"1840",27200,435,1,1,"1715   MARTIN LUTHER KING JR WAY S  98144","1715","   ","  ","MARTIN LUTHER KING JR    ","WAY   ","S ","98144",2,7,0,540,0,540,0,0,0,1080,0,0,0,0,0," ",0,0,0,5,2,0," ",2,1,0,1,0,0,0,0,1998,0,0,0,0,3,0
"1841",27200,570,1,1,"2711  S MASSACHUSETTS ST   98144","2711","   ","S ","MASSACHUSETTS            ","ST    ","  ","98144",2,7,0,670,0,520,0,0,0,1190,0,0,0,0,0,"N",0,0,0,5,2,0,"N",3,0,0,2,0,0,0,0,1998,0,0,0,0,3,0
"1842",27200,615,1,1,"1716   MARTIN LUTHER KING JR WAY S  98144","1716","   ","  ","MARTIN LUTHER KING JR    ","WAY   ","S ","98144",2,7,0,450,0,450,0,0,0,900,0,0,0,0,0,"N",0,0,0,5,2,0,"N",2,0,0,1,0,0,0,0,1998,0,0,0,0,3,0
"1843",102404,9004,1,1,"3414  S DOSE TER   98144","3414","   ","S ","DOSE                     ","TER   ","  ","98144",2,9,0,1530,0,1490,0,0,0,3540,1040,520,8,200,0,"N",240,0,350,5,2,100,"Y",3,1,0,2,0,2,0,0,1930,0,0,0,0,3,0
"1844",102404,9041,1,1,"3311  S DOSE TER   98144","3311","   ","S ","DOSE                     ","TER   ","  ","98144",1.5,7,0,940,500,0,0,0,0,1540,940,100,6,220,0," ",0,0,0,5,2,0," ",4,0,0,2,0,1,0,1,1940,0,0,0,0,3,0
"1845",128230,745,1,2,"3021 A S BYRON ST   98144","3021","A  ","S ","BYRON                    ","ST    ","  ","98144",1,7,0,1440,0,0,0,0,0,2540,1340,1100,7,0,240,"Y",100,0,220,5,2,0,"N",6,0,2,2,0,0,0,0,2002,0,0,0,0,3,7000
"1846",128230,900,1,1,"3259   MCCLINTOCK AVE S  98144","3259","   ","  ","MCCLINTOCK               ","AVE   ","S ","98144",1.5,7,0,970,770,0,0,0,0,1740,970,0,0,0,0," ",110,130,0,5,1,0," ",4,1,0,1,0,0,0,0,1906,0,0,0,0,4,0
"1847",246090,126,1,1,"2204  S NORMAN ST   98144","2204","   ","S ","NORMAN                   ","ST    ","  ","98144",2,10,0,1180,0,1180,0,0,0,3070,1180,710,9,470,0," ",0,0,220,3,2,0," ",5,1,2,1,0,0,0,0,2006,0,0,0,0,3,10000
"1848",162404,9045,1,1,"3665   RENTON AVE S  98144","3665","   ","  ","RENTON                   ","AVE   ","S ","98144",2,7,0,1220,0,970,0,0,0,2940,1280,750,7,530,0,"N",70,0,150,5,2,0,"N",3,1,0,2,0,0,0,0,1905,2004,0,0,0,3,0
"1849",162404,9107,1,1,"3412   25TH AVE S  98144","3412","   ","  ","25TH                     ","AVE   ","S ","98144",1,7,0,1030,0,0,0,0,0,1630,920,600,6,320,0,"Y",0,0,340,5,2,0," ",3,0,0,1,0,1,0,0,1977,0,0,0,0,3,0
"1850",162404,9201,1,1,"3419   24TH AVE S  98144","3419","   ","  ","24TH                     ","AVE   ","S ","98144",1,7,0,1140,0,0,0,0,0,2280,1140,1140,6,0,0," ",0,0,0,5,2,75," ",5,0,0,2,1,0,0,0,1958,0,0,0,0,3,0
"1851",162404,9272,1,1,"3003  S COURT ST   98144","3003","   ","S ","COURT                    ","ST    ","  ","98144",1,8,0,1230,0,0,0,0,0,2060,1160,830,8,330,110,"Y",110,0,60,5,2,0,"N",3,1,0,2,0,0,0,0,1999,0,0,0,0,3,0
"1852",388190,177,1,1,"1800   12TH AVE S  98144","1800","   ","  ","12TH                     ","AVE   ","S ","98144",3,8,0,450,0,510,510,0,0,1470,0,0,0,0,0," ",0,0,0,4,3,0," ",3,0,1,1,1,0,0,0,2009,0,0,0,0,3,0
"1853",388190,200,1,1,"1410  S HOLGATE ST   98144","1410","   ","S ","HOLGATE                  ","ST    ","  ","98144",1,7,0,700,0,0,0,0,0,1100,700,400,6,220,0,"N",0,0,0,1,2,0,"N",2,0,0,1,0,0,0,0,1919,0,0,0,0,4,0
"1854",388190,720,1,1,"1817   26TH AVE S  98144","1817","   ","  ","26TH                     ","AVE   ","S ","98144",1,6,0,880,0,0,0,0,0,880,880,0,0,0,0," ",80,0,0,1,1,0," ",3,0,0,1,0,0,0,0,1917,0,0,0,0,3,0
"1855",159660,120,1,1,"3418   21ST AVE S  98144","3418","   ","  ","21ST                     ","AVE   ","S ","98144",1,7,0,1290,0,0,0,0,0,1990,1290,700,6,570,0," ",0,0,0,5,2,0," ",3,0,2,1,0,1,0,1,1971,0,0,0,0,3,0
"1856",140030,33,1,1,"703   25TH AVE S  98144","703","   ","  ","25TH                     ","AVE   ","S ","98144",2,7,0,560,0,880,0,0,0,1440,0,0,0,0,260," ",20,0,70,5,2,0," ",3,1,0,1,1,0,0,0,1999,0,0,0,0,3,0
"1857",140030,61,1,1,"705   26TH AVE S  98144","705","   ","  ","26TH                     ","AVE   ","S ","98144",1,8,0,1470,0,0,0,0,0,1870,1470,400,5,200,0,"Y",0,0,0,5,1,100," ",4,1,0,1,0,1,0,1,1950,0,0,0,0,3,0
"1858",140030,130,1,3,"2711  S LANE ST   98144","2711","   ","S ","LANE                     ","ST    ","  ","98144",1,7,0,1800,0,0,0,0,0,3600,1800,1800,7,0,0,"Y",0,0,0,4,3,0,"N",6,0,0,3,0,0,0,0,1963,0,0,0,0,3,0
"1859",140030,140,1,1,"710   28TH AVE S  98144","710","   ","  ","28TH                     ","AVE   ","S ","98144",2,7,0,900,0,700,0,0,0,1600,0,0,0,0,0,"N",180,0,0,5,2,0,"N",4,1,0,1,0,0,0,0,1910,0,0,0,0,3,0
"1860",162404,9106,1,1,"1920  S SPOKANE ST   98144","1920","   ","S ","SPOKANE                  ","ST    ","  ","98144",1,7,0,1300,0,0,0,0,0,1590,1250,290,6,0,0,"N",80,310,0,5,2,0,"N",2,0,0,1,1,0,1,0,1926,0,0,0,0,4,0
"1861",162404,9171,1,1,"2307  S HINDS ST   98144","2307","   ","S ","HINDS                    ","ST    ","  ","98144",2,9,0,1440,0,1570,0,0,0,3010,710,0,0,0,400,"Y",60,0,0,5,2,0,"N",4,1,1,1,0,0,0,0,1988,0,0,0,0,3,0
"1862",159460,245,1,1,"2322   23RD AVE S  98144","2322","   ","  ","23RD                     ","AVE   ","S ","98144",1,7,0,1370,0,0,0,0,0,2720,1350,1350,6,0,440,"Y",0,0,0,4,3,0," ",3,0,1,1,1,0,0,0,1990,0,0,0,0,3,0
"1863",159460,255,1,1,"2312   23RD AVE S  98144","2312","   ","  ","23RD                     ","AVE   ","S ","98144",1,7,0,1030,0,0,0,0,0,1950,920,920,6,0,0,"Y",0,0,0,5,2,0," ",3,0,1,1,0,0,0,0,1981,0,0,0,0,3,0
"1864",159660,40,1,1,"3415   23RD AVE S  98144","3415","   ","  ","23RD                     ","AVE   ","S ","98144",2,7,0,1410,0,1400,0,0,0,2810,780,0,0,0,600,"N",60,0,64,5,2,0,"N",5,0,0,3,1,0,0,0,1925,2003,0,0,0,3,0
"1865",162404,9261,1,1,"3424   25TH AVE S  98144","3424","   ","  ","25TH                     ","AVE   ","S ","98144",2,7,0,930,0,930,0,0,0,1860,0,0,0,0,0," ",0,0,570,5,2,0," ",5,0,0,2,1,0,0,0,1982,0,0,0,0,3,0
"1866",162404,9177,1,1,"2328  S SPOKANE ST   98144","2328","   ","S ","SPOKANE                  ","ST    ","  ","98144",1.5,7,0,980,850,0,0,0,0,1830,980,0,0,0,0," ",0,0,0,4,3,100," ",4,0,1,2,1,0,0,0,1928,0,0,0,0,3,0
"1867",162404,9178,1,1,"2326  S SPOKANE ST   98144","2326","   ","S ","SPOKANE                  ","ST    ","  ","98144",1.5,7,0,950,190,0,0,0,0,1140,950,0,0,280,0,"N",0,0,0,5,1,100,"N",4,0,0,1,1,0,0,0,1928,0,0,0,0,3,0
"1868",162404,9226,1,1,"2316  S SPOKANE ST   98144","2316","   ","S ","SPOKANE                  ","ST    ","  ","98144",1.5,8,0,1480,300,0,0,0,0,3260,1480,1480,7,0,380,"Y",0,0,0,5,1,100,"N",5,0,1,2,0,1,0,1,1952,0,0,0,0,3,5000
"1869",379600,375,1,1,"212   25TH AVE S  98144","212","   ","  ","25TH                     ","AVE   ","S ","98144",1.5,7,0,740,500,0,0,0,0,1240,740,0,0,0,0,"N",150,0,0,5,1,0," ",3,0,0,1,0,0,0,0,1904,0,0,0,0,4,0
"1870",162404,9222,1,1,"3414   23RD AVE S  98144","3414","   ","  ","23RD                     ","AVE   ","S ","98144",1,7,0,1010,0,0,0,0,0,1510,1010,500,6,200,0,"N",0,0,70,5,2,0,"N",3,0,0,1,0,0,0,0,1956,0,0,0,0,3,0
"1871",162404,9262,1,1,"3428   25TH AVE S  98144","3428","   ","  ","25TH                     ","AVE   ","S ","98144",1,7,0,930,0,0,0,0,0,1860,930,930,7,0,0,"Y",60,0,70,5,2,0," ",4,0,0,2,1,0,0,0,1982,0,0,0,0,3,0
"1872",388190,635,1,1,"2415  S GRAND ST   98144","2415","   ","S ","GRAND                    ","ST    ","  ","98144",1,6,0,700,0,0,0,0,0,700,0,0,0,0,0," ",0,80,0,2,3,0," ",1,0,0,1,0,0,0,0,1901,0,0,0,0,3,0
"1873",388190,150,1,1,"1813   12TH AVE S  98144","1813","   ","  ","12TH                     ","AVE   ","S ","98144",1.5,7,0,720,290,0,0,0,0,1730,720,720,6,0,0," ",0,0,0,5,1,0," ",3,0,0,1,1,0,0,0,1929,0,0,0,0,4,0
"1874",388190,255,1,1,"1814   15TH AVE S  98144","1814","   ","  ","15TH                     ","AVE   ","S ","98144",1,6,0,1120,0,0,0,0,0,2240,1120,1120,6,0,0,"Y",70,0,0,5,1,0," ",3,0,1,1,1,0,0,0,1916,0,0,0,0,3,0
"1875",388190,665,1,1,"1814   25TH AVE S  98144","1814","   ","  ","25TH                     ","AVE   ","S ","98144",1,6,0,1160,0,0,0,0,0,1160,0,0,0,0,0,"N",150,0,0,4,3,0,"N",3,0,0,1,0,0,0,0,1901,0,0,0,0,3,0
"1876",159460,85,1,2,"2472  S COLLEGE ST   98144","2472","   ","S ","COLLEGE                  ","ST    ","  ","98144",1,7,0,1230,0,0,0,0,0,2460,1230,1230,6,0,0,"N",0,0,0,5,2,0,"N",5,0,0,2,0,0,0,0,1904,0,0,0,0,3,1200
"1877",159660,65,1,1,"2112  S SPOKANE ST   98144","2112","   ","S ","SPOKANE                  ","ST    ","  ","98144",1,7,0,1390,0,0,0,0,0,1390,1390,0,0,0,180," ",260,0,0,5,1,0," ",2,0,0,1,1,0,0,0,1917,0,0,0,0,3,0
"1878",128230,31,1,1,"3210  S BYRON ST   98144","3210","   ","S ","BYRON                    ","ST    ","  ","98144",1,7,0,1310,0,0,0,0,0,2380,1310,1070,6,240,0,"N",0,0,0,5,1,100,"N",4,0,1,1,0,1,0,1,1956,0,0,0,0,3,0
"1879",128230,775,1,1,"3309   WETMORE AVE S  98144","3309","   ","  ","WETMORE                  ","AVE   ","S ","98144",1,6,0,960,0,0,0,0,0,960,960,0,0,0,0,"N",0,0,0,5,1,0,"N",2,0,0,1,0,0,0,0,1918,0,0,0,0,3,0
"1880",128230,1550,1,1,"3402   CLAREMONT AVE S  98144","3402","   ","  ","CLAREMONT                ","AVE   ","S ","98144",1.5,6,0,1210,670,0,0,0,0,1880,1200,0,0,0,0," ",60,0,0,4,3,0," ",5,1,0,1,0,0,0,0,1911,0,0,0,0,3,0
"1881",128530,90,2,1,"2555  S JUDKINS ST   98144","2555","   ","S ","JUDKINS                  ","ST    ","  ","98144",1,4,0,520,0,0,0,0,0,520,0,0,0,0,0,"N",0,0,0,5,1,0,"N",1,0,0,1,0,0,0,0,1910,0,0,0,0,3,0
"1882",128530,90,1,1,"2555  S JUDKINS ST   98144","2555","   ","S ","JUDKINS                  ","ST    ","  ","98144",1,7,0,970,0,0,0,0,0,1940,970,970,6,0,0,"N",70,0,0,5,2,0,"N",2,0,0,1,0,0,0,0,1900,0,0,0,0,3,0
"1883",128530,120,1,1,"2450  S IRVING ST   98144","2450","   ","S ","IRVING                   ","ST    ","  ","98144",1.5,7,0,1340,390,0,0,0,0,1730,0,0,0,0,0,"N",20,0,180,5,2,0," ",4,1,0,1,0,0,0,0,1990,0,0,0,0,3,0
"1884",388190,145,1,1,"1809   12TH AVE S  98144","1809","   ","  ","12TH                     ","AVE   ","S ","98144",1.5,7,0,820,180,0,0,0,0,1400,820,400,6,180,0,"N",0,0,0,5,2,0,"N",3,0,0,1,1,0,0,0,1929,0,0,0,0,3,0
"1885",388190,360,1,1,"1801   18TH AVE S  98144","1801","   ","  ","18TH                     ","AVE   ","S ","98144",1,7,0,860,0,0,0,0,0,860,860,0,0,0,0,"N",0,0,0,5,1,0,"N",2,0,0,1,0,0,0,0,1930,0,0,0,0,3,0
"1886",388190,405,1,1,"1807   19TH AVE S  98144","1807","   ","  ","19TH                     ","AVE   ","S ","98144",2,7,0,1010,0,1460,0,0,0,2470,0,0,0,0,580," ",0,0,210,5,2,0," ",5,0,0,3,1,0,0,0,1990,0,0,0,0,3,0
"1887",388190,680,1,2,"1800   25TH AVE S  98144","1800","   ","  ","25TH                     ","AVE   ","S ","98144",1,7,0,1390,0,0,0,0,0,2520,1390,1130,7,0,0,"N",70,50,0,1,2,0,"N",4,0,0,2,0,0,0,0,1992,0,0,0,0,3,0
"1888",27200,210,1,2,"1509   26TH AVE S  98144","1509","   ","  ","26TH                     ","AVE   ","S ","98144",1,6,0,890,0,0,0,0,0,1780,890,890,5,0,0,"N",60,130,0,5,2,0,"N",4,0,0,2,0,0,0,0,1911,0,0,0,0,3,0
"1889",27200,450,1,1,"1709   MARTIN LUTHER KING JR WAY S  98144","1709","   ","  ","MARTIN LUTHER KING JR    ","WAY   ","S ","98144",2,7,0,540,0,540,0,0,0,1080,0,0,0,0,0,"N",0,0,0,5,2,0,"N",2,1,0,1,0,0,0,0,1998,0,0,0,0,3,0
"1890",246090,100,1,1,"941   23RD AVE S  98144","941","   ","  ","23RD                     ","AVE   ","S ","98144",1,6,0,1080,0,0,0,0,0,1880,1080,800,6,0,200,"Y",70,0,0,5,1,0,"N",2,1,0,1,0,0,0,0,1908,0,0,0,0,3,0
"1891",327480,174,1,1,"2712  S NORMAN ST   98144","2712","   ","S ","NORMAN                   ","ST    ","  ","98144",1,6,0,1080,0,0,0,0,0,1080,1080,0,0,0,0,"N",40,0,0,4,3,0,"N",2,0,0,1,0,0,0,0,1905,0,0,0,0,4,0
"1892",327480,191,1,1,"2710  S NORMAN ST   98144","2710","   ","S ","NORMAN                   ","ST    ","  ","98144",1,6,0,820,0,0,0,0,0,820,860,0,0,215,0,"N",70,0,0,5,2,0," ",2,0,0,1,0,0,0,0,1905,0,0,0,0,3,0
"1893",327480,468,1,1,"921 C  MARTIN LUTHER KING JR WAY S  98144","921","C  ","  ","MARTIN LUTHER KING JR    ","WAY   ","S ","98144",2,8,0,530,0,330,0,0,0,1240,380,380,8,0,0," ",0,0,0,6,2,0," ",2,1,1,1,0,0,0,0,2012,0,0,0,0,3,0
"1894",142630,620,1,1,"2617  S HINDS ST   98144","2617","   ","S ","HINDS                    ","ST    ","  ","98144",1.5,7,0,770,670,0,0,0,0,1440,780,0,0,0,0,"N",160,40,0,5,1,0,"N",3,0,0,1,1,0,0,0,1917,0,0,0,0,3,0
"1895",327480,469,1,1,"919 B  MARTIN LUTHER KING JR WAY S  98144","919","B  ","  ","MARTIN LUTHER KING JR    ","WAY   ","S ","98144",2,8,0,510,0,510,0,0,0,1020,240,0,0,240,0," ",0,0,0,5,2,0," ",2,1,0,1,0,0,0,0,2012,0,0,0,0,3,0
"1896",162404,9096,1,1,"3606   24TH AVE S  98144","3606","   ","  ","24TH                     ","AVE   ","S ","98144",1,7,0,880,0,0,0,0,0,1180,440,300,6,0,0,"N",70,0,230,2,1,0,"N",2,0,0,1,0,0,0,0,1922,0,0,0,0,3,0
"1897",128230,365,1,3,"2910  S BYRON ST   98144","2910","   ","S ","BYRON                    ","ST    ","  ","98144",1,6,0,1090,0,0,0,0,0,2160,1070,1070,6,0,0," ",0,0,0,4,3,0," ",4,0,0,4,0,0,0,0,1901,0,0,0,0,3,0
"1898",128230,410,1,1,"3218   CLAREMONT AVE S  98144","3218","   ","  ","CLAREMONT                ","AVE   ","S ","98144",1.5,6,0,600,350,0,0,0,0,950,0,0,0,0,0," ",60,100,0,4,3,0," ",2,0,0,1,0,0,0,0,1900,0,0,0,0,3,0
"1899",128230,545,1,1,"3333   CLAREMONT AVE S  98144","3333","   ","  ","CLAREMONT                ","AVE   ","S ","98144",1,6,0,750,0,0,0,0,0,750,730,0,0,220,0,"N",0,0,0,5,1,0,"N",2,0,0,1,0,0,0,0,1940,0,0,0,0,3,0
"1900",128230,800,1,1,"3321 B  WETMORE AVE S  98144","3321","B  ","  ","WETMORE                  ","AVE   ","S ","98144",2,7,0,400,0,720,0,0,0,1120,390,0,0,390,0,"N",0,0,0,1,2,0,"N",3,1,0,2,0,0,0,0,2007,0,0,0,0,3,0
"1901",128230,815,1,1,"3329   WETMORE AVE S  98144","3329","   ","  ","WETMORE                  ","AVE   ","S ","98144",2,7,0,860,0,1380,0,0,0,2240,0,0,0,0,520,"N",0,0,0,5,2,0,"N",5,0,0,3,1,0,0,0,1998,0,0,0,0,3,0
"1902",128530,95,1,1,"1301   26TH AVE S  98144","1301","   ","  ","26TH                     ","AVE   ","S ","98144",1,7,0,1100,0,0,0,0,0,1100,820,0,0,0,0,"N",40,80,0,5,2,0,"N",2,1,0,2,1,0,0,0,1908,0,0,0,0,3,0
"1903",140030,45,1,1,"710   25TH AVE S  98144","710","   ","  ","25TH                     ","AVE   ","S ","98144",1,7,0,1140,0,0,0,0,0,1740,1140,600,6,280,0," ",0,0,0,4,3,0," ",4,0,0,1,0,1,0,1,1963,0,0,0,0,3,0
"1904",246090,10,1,1,"925   24TH AVE S  98144","925","   ","  ","24TH                     ","AVE   ","S ","98144",2,7,0,660,0,620,0,0,0,1280,0,0,0,0,0," ",0,0,60,5,3,0," ",2,1,1,1,0,0,0,0,1992,0,0,0,0,3,0
"1905",246090,15,1,1,"929   24TH AVE S  98144","929","   ","  ","24TH                     ","AVE   ","S ","98144",1,6,0,1190,0,0,0,0,0,1190,640,0,0,0,0,"N",80,0,0,5,2,0,"N",2,0,0,1,0,0,0,0,1900,0,0,0,0,3,0
"1906",327480,155,1,2,"927   28TH AVE S  98144","927","   ","  ","28TH                     ","AVE   ","S ","98144",2,7,0,885,0,913,0,0,0,1798,0,0,0,0,0,"N",0,0,0,4,3,0,"N",4,0,0,2,0,0,0,0,1985,0,0,0,0,3,0
"1907",327480,460,1,1,"913 A  MARTIN LUTHER KING JR WAY S  98144","913","A  ","  ","MARTIN LUTHER KING JR    ","WAY   ","S ","98144",2,8,0,550,0,410,0,0,0,1230,470,270,8,200,0,"N",0,0,0,6,2,0,"N",2,1,1,1,0,0,0,0,2012,0,0,0,0,3,0
"1908",159460,100,2,2,"2309   25TH AVE S  98144","2309","   ","  ","25TH                     ","AVE   ","S ","98144",1,6,0,510,0,0,0,0,0,970,510,460,6,0,0," ",150,0,0,1,3,0," ",2,0,1,1,0,0,0,0,1909,0,0,0,0,3,0
"1909",159460,100,1,2,"2309   25TH AVE S  98144","2309","   ","  ","25TH                     ","AVE   ","S ","98144",2,6,0,810,0,920,0,0,0,1730,0,0,0,0,0,"N",0,110,150,4,3,0,"N",4,0,0,2,0,0,0,0,1907,0,0,0,0,3,0
"1910",159460,205,1,1,"2305   24TH AVE S  98144","2305","   ","  ","24TH                     ","AVE   ","S ","98144",1,6,0,600,0,0,0,0,0,600,600,0,0,0,240,"N",40,0,200,1,1,0,"N",2,1,0,1,0,0,0,0,1924,0,0,0,0,3,0
"1911",327480,463,1,1,"915 C  MARTIN LUTHER KING JR WAY S  98144","915","C  ","  ","MARTIN LUTHER KING JR    ","WAY   ","S ","98144",2,8,0,500,0,500,0,0,0,1000,240,0,0,240,0,"N",0,0,0,6,2,0,"N",2,1,0,1,0,0,0,0,2012,0,0,0,0,3,0
"1912",162404,9042,1,3,"3611   RENTON AVE S  98144","3611","   ","  ","RENTON                   ","AVE   ","S ","98144",1,6,0,830,0,0,0,0,0,1380,550,550,6,0,0," ",0,0,0,4,3,0," ",3,0,3,0,0,0,0,0,1960,0,0,0,0,4,0
"1913",162404,9044,1,1,"3659   RENTON AVE S  98144","3659","   ","  ","RENTON                   ","AVE   ","S ","98144",2,6,0,1310,0,770,0,0,0,2080,0,0,0,0,0," ",190,0,0,5,1,0," ",4,1,0,1,0,1,0,0,1900,0,0,0,0,3,0
"1914",162404,9198,1,1,"2915  S COURT ST   98144","2915","   ","S ","COURT                    ","ST    ","  ","98144",1,6,0,1100,0,0,0,0,0,1100,0,0,0,0,0," ",0,0,0,5,1,0," ",3,0,0,1,1,0,0,0,1951,0,0,0,0,3,0
"1915",388190,210,1,1,"1810   14TH AVE S  98144","1810","   ","  ","14TH                     ","AVE   ","S ","98144",1.5,6,0,780,680,0,0,0,0,1720,530,260,5,0,0,"N",190,0,0,2,2,0,"N",5,0,0,1,0,0,0,0,1905,0,0,0,0,3,0
"1916",388190,399,1,1,"1800   18TH AVE S  98144","1800","   ","  ","18TH                     ","AVE   ","S ","98144",1,6,0,600,0,0,0,0,0,600,600,0,0,0,0," ",0,0,0,4,3,0," ",2,0,0,2,0,0,0,0,1920,0,0,0,0,3,0
"1917",327480,135,1,1,"921   28TH AVE S  98144","921","   ","  ","28TH                     ","AVE   ","S ","98144",2,7,0,950,0,500,0,0,0,1450,0,0,0,0,260,"N",30,0,70,5,3,0," ",5,0,1,2,0,0,0,0,1977,0,0,0,0,4,0
"1918",327480,60,1,1,"2810  S NORMAN ST   98144","2810","   ","S ","NORMAN                   ","ST    ","  ","98144",2,7,0,690,0,610,0,0,0,1300,0,0,0,0,0," ",0,0,0,5,2,0," ",3,0,1,1,0,0,0,0,1994,0,0,0,0,3,0
"1919",327480,61,1,1,"2802  S NORMAN ST   98144","2802","   ","S ","NORMAN                   ","ST    ","  ","98144",1.5,6,0,910,360,0,0,0,0,1270,360,0,0,0,0," ",0,0,0,5,2,0," ",4,0,0,1,0,0,0,0,1909,0,0,0,0,3,0
"1920",327480,200,1,2,"934   MARTIN LUTHER KING JR WAY S  98144","934","   ","  ","MARTIN LUTHER KING JR    ","WAY   ","S ","98144",1,7,0,880,0,0,0,0,0,1800,920,920,7,0,0,"N",40,0,0,5,2,0," ",2,0,0,1,0,0,0,0,1908,0,0,0,0,4,0
"1921",327480,160,1,1,"931   28TH AVE S  98144","931","   ","  ","28TH                     ","AVE   ","S ","98144",1,6,0,940,0,0,0,0,0,940,805,0,0,0,0,"N",50,0,110,5,2,0," ",2,0,0,1,0,0,0,0,1908,0,0,0,0,4,0
"1922",162404,9132,1,1,"3632   24TH AVE S  98144","3632","   ","  ","24TH                     ","AVE   ","S ","98144",1,8,0,2370,0,0,0,0,0,3700,2160,1330,8,0,480,"Y",0,0,530,6,1,0," ",5,0,0,2,0,1,0,1,1956,0,0,0,0,3,0
"1923",162404,9202,1,1,"3411   24TH AVE S  98144","3411","   ","  ","24TH                     ","AVE   ","S ","98144",1,7,0,1230,0,0,0,0,0,2460,1230,1230,6,0,0," ",200,0,40,5,1,0," ",5,0,0,2,0,1,0,1,1953,0,0,0,0,3,0
"1924",159460,5,1,2,"2435  S WALKER ST   98144","2435","   ","S ","WALKER                   ","ST    ","  ","98144",2,6,0,720,0,720,0,0,0,1440,0,0,0,0,0,"N",0,0,0,4,3,0,"N",4,0,0,2,0,0,0,0,1914,0,0,0,0,4,0
"1925",159660,50,1,1,"3423   23RD AVE S  98144","3423","   ","  ","23RD                     ","AVE   ","S ","98144",1,7,0,1230,0,0,0,0,0,2380,1370,1150,6,220,0,"N",70,0,0,5,2,0,"N",3,0,0,1,1,0,0,0,1922,0,0,0,0,3,0
"1926",379600,70,1,1,"120   26TH AVE S  98144","120","   ","  ","26TH                     ","AVE   ","S ","98144",1.5,7,0,1010,700,0,0,0,0,1710,1010,0,0,0,0,"N",40,0,0,5,1,95," ",3,1,0,1,1,0,0,0,1929,0,0,0,0,3,0
"1927",379600,92,1,1,"2616  S WASHINGTON ST   98144","2616","   ","S ","WASHINGTON               ","ST    ","  ","98144",1,6,0,720,0,0,0,0,0,720,0,0,0,0,0,"N",0,0,0,1,2,0," ",2,0,0,1,0,0,0,0,1952,0,0,0,0,3,0
"1928",379600,100,1,1,"2708  S WASHINGTON ST   98144","2708","   ","S ","WASHINGTON               ","ST    ","  ","98144",1,7,0,1190,0,0,0,0,0,1190,1190,0,0,0,0,"N",80,40,0,5,2,0," ",2,0,0,1,1,0,0,0,1905,0,0,0,0,3,0
"1929",162404,9035,1,1,"3005  S COURT ST   98144","3005","   ","S ","COURT                    ","ST    ","  ","98144",1,8,0,1164,0,0,0,0,0,1704,1090,540,8,550,0,"Y",0,0,100,5,2,0,"N",4,0,0,3,0,0,0,0,1999,0,0,0,0,3,0
"1930",162404,9036,1,1,"3039  S COURT ST   98144","3039","   ","S ","COURT                    ","ST    ","  ","98144",1.5,6,0,930,500,0,0,0,0,2350,920,920,6,0,0,"N",70,60,170,5,2,0,"N",4,0,1,1,0,0,0,0,1909,0,0,0,0,4,0
"1931",162404,9070,1,1,"3043 1/2 S COURT ST   98144","3043","2-Jan","S ","COURT                    ","ST    ","  ","98144",2,7,0,920,0,780,0,0,0,1700,0,0,0,0,0," ",140,0,420,5,2,0," ",3,0,0,1,1,0,0,0,1904,0,0,0,0,3,0
"1932",162404,9170,1,1,"2331  S HINDS ST   98144","2331","   ","S ","HINDS                    ","ST    ","  ","98144",1,7,0,1260,0,0,0,0,0,2410,1260,1150,6,0,350,"N",0,0,280,5,1,50,"N",4,0,0,2,0,1,0,1,1958,0,0,0,0,3,0
"1933",162404,9263,1,1,"3016  S COURT ST   98144","3016","   ","S ","COURT                    ","ST    ","  ","98144",1,7,0,1380,0,0,0,0,0,1380,500,0,0,500,0," ",0,0,150,4,3,0," ",3,0,0,1,1,0,0,0,1984,0,0,0,0,4,0
